"","komitet","procent"
"1","Liczba wyborców",1244
"2","Liczba kart oddanych",821
"3","Liczba głosów ważnych",636
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.34
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.16
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.63
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.14
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.58
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.31
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.31
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.31
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.31
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.79
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.16
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.16
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.63
