"","komitet","procent"
"1","Liczba wyborców",773
"2","Liczba kart oddanych",321
"3","Liczba głosów ważnych",283
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.31
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",39.93
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.71
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.14
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.06
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.35
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.77
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.71
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.35
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.77
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.41
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.71
