"","komitet","procent"
"1","Liczba wyborców",1527
"2","Liczba kart oddanych",919
"3","Liczba głosów ważnych",873
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.34
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.26
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",52.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.05
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.95
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.03
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",7.56
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.09
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.46
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.8
