"","komitet","procent"
"1","Liczba wyborców",2312
"2","Liczba kart oddanych",1335
"3","Liczba głosów ważnych",1122
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.11
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.63
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.45
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",12.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.12
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.53
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.89
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.09
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.53
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.71
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.62
"16","KOMITET WYBORCZY LEWICA",0.8
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.53
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.09
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.8
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.45
