"","komitet","procent"
"1","Liczba wyborców",1188
"2","Liczba kart oddanych",593
"3","Liczba głosów ważnych",467
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.2
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.78
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",9.64
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.21
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.43
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.43
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.5
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",3.64
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.64
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.07
