"","komitet","procent"
"1","Liczba wyborców",2169
"2","Liczba kart oddanych",1031
"3","Liczba głosów ważnych",959
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.14
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.48
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.27
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.14
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.83
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.67
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.42
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.77
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.21
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.52
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.56
