"","komitet","procent"
"1","Liczba wyborców",837
"2","Liczba kart oddanych",386
"3","Liczba głosów ważnych",275
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.73
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",64.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",9.45
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.09
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.36
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.82
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.09
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.36
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.09
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.09
