"","komitet","procent"
"1","Liczba wyborców",1892
"2","Liczba kart oddanych",813
"3","Liczba głosów ważnych",738
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.04
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.25
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.81
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.87
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.59
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.36
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.27
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.79
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.14
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.3
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.41
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.9
