"","komitet","procent"
"1","Liczba wyborców",2092
"2","Liczba kart oddanych",945
"3","Liczba głosów ważnych",879
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.93
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.3
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.36
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.46
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.98
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.34
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.23
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.59
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.8
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.02
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.46
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.71
