"","komitet","procent"
"1","Liczba wyborców",1161
"2","Liczba kart oddanych",703
"3","Liczba głosów ważnych",512
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.99
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.17
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.88
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.59
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.78
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.78
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.98
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.39
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.76
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",2.15
"16","KOMITET WYBORCZY LEWICA",0.2
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",9.38
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.2
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.17
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.76
