"","komitet","procent"
"1","Liczba wyborców",1156
"2","Liczba kart oddanych",643
"3","Liczba głosów ważnych",507
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.66
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.1
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.2
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",32.94
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.2
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.58
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.2
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.39
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.59
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.37
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.79
"16","KOMITET WYBORCZY LEWICA",0.59
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.18
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",8.68
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.79
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.59
