"","komitet","procent"
"1","Liczba wyborców",1916
"2","Liczba kart oddanych",1084
"3","Liczba głosów ważnych",1014
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.41
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.94
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",47.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.39
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.3
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.28
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.2
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.79
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.78
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.2
"16","KOMITET WYBORCZY LEWICA",0.2
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.33
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.1
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.48
