"","komitet","procent"
"1","Liczba wyborców",946
"2","Liczba kart oddanych",672
"3","Liczba głosów ważnych",629
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",3.66
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",81.56
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",0.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.08
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.16
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.48
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.16
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.32
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.32
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.16
