"","komitet","procent"
"1","Liczba wyborców",1240
"2","Liczba kart oddanych",621
"3","Liczba głosów ważnych",543
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.37
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.29
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",48.8
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.92
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.37
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.55
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.92
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.55
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",8.84
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.18
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.92
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.84
