"","komitet","procent"
"1","Liczba wyborców",681
"2","Liczba kart oddanych",296
"3","Liczba głosów ważnych",204
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",32.84
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.31
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",7.35
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.49
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.98
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.49
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.98
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.98
"16","KOMITET WYBORCZY LEWICA",0.49
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",3.92
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.94
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.47
