"","komitet","procent"
"1","Liczba wyborców",1418
"2","Liczba kart oddanych",922
"3","Liczba głosów ważnych",689
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.69
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.26
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.02
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.89
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.44
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.16
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.02
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.31
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.31
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.18
