"","komitet","procent"
"1","Liczba wyborców",716
"2","Liczba kart oddanych",239
"3","Liczba głosów ważnych",187
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.9
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.64
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.93
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.83
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.07
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.67
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.07
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.53
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.53
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.6
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.53
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.67
