"","komitet","procent"
"1","Liczba wyborców",921
"2","Liczba kart oddanych",480
"3","Liczba głosów ważnych",360
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.83
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.17
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.11
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.39
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.83
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.56
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.83
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.56
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.83
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.11
