"","komitet","procent"
"1","Liczba wyborców",409
"2","Liczba kart oddanych",243
"3","Liczba głosów ważnych",170
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.71
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.94
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.35
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.24
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.24
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.18
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.76
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.18
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.18
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.18
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.76
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.59
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.76
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.18
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.76
