"","komitet","procent"
"1","Liczba wyborców",1123
"2","Liczba kart oddanych",572
"3","Liczba głosów ważnych",443
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.19
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.58
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",23.93
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.68
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.9
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.45
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.81
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.9
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.58
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.9
"16","KOMITET WYBORCZY LEWICA",0.23
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.13
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.68
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.68
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.13
