"","komitet","procent"
"1","Liczba wyborców",1986
"2","Liczba kart oddanych",795
"3","Liczba głosów ważnych",744
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.83
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.66
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.88
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.66
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.81
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.4
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.4
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.96
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"16","KOMITET WYBORCZY LEWICA",0.67
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.57
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.81
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.54
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.75
