"","komitet","procent"
"1","Liczba wyborców",427
"2","Liczba kart oddanych",277
"3","Liczba głosów ważnych",214
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.69
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.45
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.9
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.34
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.4
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.93
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"16","KOMITET WYBORCZY LEWICA",0.47
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.4
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.93
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.93
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.47
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.47
