"","komitet","procent"
"1","Liczba wyborców",1768
"2","Liczba kart oddanych",824
"3","Liczba głosów ważnych",785
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.66
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.15
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.78
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.25
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.15
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.71
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.51
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.15
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.13
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.25
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
