"","komitet","procent"
"1","Liczba wyborców",1645
"2","Liczba kart oddanych",943
"3","Liczba głosów ważnych",762
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",62.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.52
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.46
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.1
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.52
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.18
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.13
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.39
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.13
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.66
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
