"","komitet","procent"
"1","Liczba wyborców",784
"2","Liczba kart oddanych",319
"3","Liczba głosów ważnych",265
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.57
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",18.49
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.13
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.7
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.75
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.13
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.26
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.38
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.89
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.38
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.4
