"","komitet","procent"
"1","Liczba wyborców",901
"2","Liczba kart oddanych",467
"3","Liczba głosów ważnych",350
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.14
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.14
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.86
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.57
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.57
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.29
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.86
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.71
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",9.71
