"","komitet","procent"
"1","Liczba wyborców",1456
"2","Liczba kart oddanych",685
"3","Liczba głosów ważnych",609
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.22
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.52
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.99
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.93
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.94
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.33
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.64
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.82
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"16","KOMITET WYBORCZY LEWICA",0.16
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.15
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.82
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.33
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.82
