"","komitet","procent"
"1","Liczba wyborców",724
"2","Liczba kart oddanych",336
"3","Liczba głosów ważnych",302
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.92
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",27.81
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.66
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.77
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.9
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.32
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.66
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.99
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.66
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.33
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.65
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.33
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.33
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.66
