"","komitet","procent"
"1","Liczba wyborców",2281
"2","Liczba kart oddanych",1189
"3","Liczba głosów ważnych",1095
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.31
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.06
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.09
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.19
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.11
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.27
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.37
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.82
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.01
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.73
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.46
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.3
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.18
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.09
