"","komitet","procent"
"1","Liczba wyborców",2071
"2","Liczba kart oddanych",1374
"3","Liczba głosów ważnych",1092
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",28.3
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.37
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.07
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.46
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.19
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.37
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.55
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.01
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.02
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"16","KOMITET WYBORCZY LEWICA",0.09
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.47
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.27
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.01
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.92
