"","komitet","procent"
"1","Liczba wyborców",530
"2","Liczba kart oddanych",302
"3","Liczba głosów ważnych",258
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.95
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",44.19
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.78
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.63
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.54
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.39
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.55
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.39
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.39
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.78
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.33
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.78
