"","komitet","procent"
"1","Liczba wyborców",2228
"2","Liczba kart oddanych",780
"3","Liczba głosów ważnych",730
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.04
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.38
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",42.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.27
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",15.21
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.14
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.68
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.41
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.1
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.14
"16","KOMITET WYBORCZY LEWICA",0.27
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.1
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.68
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.37
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.1
