"","komitet","procent"
"1","Liczba wyborców",1493
"2","Liczba kart oddanych",659
"3","Liczba głosów ważnych",597
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.76
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.83
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.17
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.77
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.79
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.34
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.67
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.17
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.34
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.34
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.34
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.17
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.34
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.17
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.84
