"","komitet","procent"
"1","Liczba wyborców",1805
"2","Liczba kart oddanych",881
"3","Liczba głosów ważnych",756
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",41.01
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.66
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",17.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.74
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.53
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.19
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.66
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.26
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.32
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.91
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.66
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.32
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.59
