"","komitet","procent"
"1","Liczba wyborców",410
"2","Liczba kart oddanych",268
"3","Liczba głosów ważnych",223
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.07
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",65.02
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.14
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.28
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.45
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.9
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.45
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.35
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
