"","komitet","procent"
"1","Liczba wyborców",1236
"2","Liczba kart oddanych",463
"3","Liczba głosów ważnych",397
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.61
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.08
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.97
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.93
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.76
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.26
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.76
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.76
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.26
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.5
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",7.56
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.27
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.26
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.52
