"","komitet","procent"
"1","Liczba wyborców",437
"2","Liczba kart oddanych",262
"3","Liczba głosów ważnych",204
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.31
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.27
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.16
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.47
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",7.84
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.98
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",12.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.49
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.49
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.96
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.49
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.47
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.49
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.98
