"","komitet","procent"
"1","Liczba wyborców",1194
"2","Liczba kart oddanych",776
"3","Liczba głosów ważnych",564
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.99
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.24
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.18
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.35
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.53
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.06
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.18
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.06
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.35
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.48
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.35
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.89
