"","komitet","procent"
"1","Liczba wyborców",1761
"2","Liczba kart oddanych",741
"3","Liczba głosów ważnych",529
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.1
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.72
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.33
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.51
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.57
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.13
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.32
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.89
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.84
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.32
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.32
