"","komitet","procent"
"1","Liczba wyborców",1567
"2","Liczba kart oddanych",791
"3","Liczba głosów ważnych",611
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",20.79
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.71
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",40.43
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.49
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.16
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.47
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.15
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.96
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"16","KOMITET WYBORCZY LEWICA",0.65
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.82
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.16
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.64
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.45
