"","komitet","procent"
"1","Liczba wyborców",1035
"2","Liczba kart oddanych",654
"3","Liczba głosów ważnych",465
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.35
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",47.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.25
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.13
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.86
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.22
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.29
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.08
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.43
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.65
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.43
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.72
