"","komitet","procent"
"1","Liczba wyborców",1302
"2","Liczba kart oddanych",552
"3","Liczba głosów ważnych",443
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",34.54
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.68
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.45
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.67
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.58
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.68
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.68
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.13
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.58
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"16","KOMITET WYBORCZY LEWICA",0.45
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.71
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.45
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.68
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.35
