"","komitet","procent"
"1","Liczba wyborców",343
"2","Liczba kart oddanych",227
"3","Liczba głosów ważnych",173
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",27.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",21.39
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.58
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.23
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.28
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.58
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.58
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.58
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.58
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.47
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
