"","komitet","procent"
"1","Liczba wyborców",2372
"2","Liczba kart oddanych",1038
"3","Liczba głosów ważnych",951
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.62
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.59
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.53
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.03
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.42
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.16
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.42
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.32
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.32
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.26
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.32
"16","KOMITET WYBORCZY LEWICA",0.21
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.68
