"","komitet","procent"
"1","Liczba wyborców",2322
"2","Liczba kart oddanych",1197
"3","Liczba głosów ważnych",1033
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.97
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.77
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.04
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",36.3
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.39
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.77
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.06
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.39
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.32
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.16
"16","KOMITET WYBORCZY LEWICA",0.77
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.97
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.48
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.58
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.84
