"","komitet","procent"
"1","Liczba wyborców",1565
"2","Liczba kart oddanych",823
"3","Liczba głosów ważnych",695
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.21
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.5
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.14
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.01
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.72
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.58
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.45
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.74
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.58
"16","KOMITET WYBORCZY LEWICA",1.01
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.75
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.43
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.58
