"","komitet","procent"
"1","Liczba wyborców",2190
"2","Liczba kart oddanych",1277
"3","Liczba głosów ważnych",987
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.97
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",29.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.81
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.22
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.2
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.91
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.91
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.52
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.61
"16","KOMITET WYBORCZY LEWICA",0.71
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.71
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",5.07
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.41
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.32
