"","komitet","procent"
"1","Liczba wyborców",1048
"2","Liczba kart oddanych",579
"3","Liczba głosów ważnych",427
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.01
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",49.88
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.34
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.26
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.84
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.47
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.47
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.64
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.34
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.47
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.94
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.41
