"","komitet","procent"
"1","Liczba wyborców",1937
"2","Liczba kart oddanych",1188
"3","Liczba głosów ważnych",984
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",3.56
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",62.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.35
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.07
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.3
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",5.69
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.1
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.35
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.3
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.41
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.3
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.1
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.24
