"","komitet","procent"
"1","Liczba wyborców",1605
"2","Liczba kart oddanych",788
"3","Liczba głosów ważnych",734
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.53
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.72
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",52.04
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.66
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.95
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.54
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.09
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.54
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.77
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.95
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.36
