"","komitet","procent"
"1","Liczba wyborców",616
"2","Liczba kart oddanych",302
"3","Liczba głosów ważnych",229
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.35
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",46.72
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.04
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.2
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.31
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.44
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.87
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.87
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.87
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.31
