"","komitet","procent"
"1","Liczba wyborców",2166
"2","Liczba kart oddanych",1025
"3","Liczba głosów ważnych",922
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.12
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.13
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.39
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.65
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.65
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.98
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.06
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.3
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.22
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.17
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.3
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.98
