"","komitet","procent"
"1","Liczba wyborców",589
"2","Liczba kart oddanych",309
"3","Liczba głosów ważnych",277
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",1.44
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",80.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.08
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.64
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.72
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.36
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.72
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.36
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.08
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.36
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.36
