"","komitet","procent"
"1","Liczba wyborców",1973
"2","Liczba kart oddanych",1011
"3","Liczba głosów ważnych",861
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.47
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",27.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.46
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.31
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.7
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.23
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.23
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.46
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.09
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.35
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.76
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.7
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.7
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.05
