"","komitet","procent"
"1","Liczba wyborców",1535
"2","Liczba kart oddanych",755
"3","Liczba głosów ważnych",620
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.35
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",17.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.1
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.61
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.65
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.42
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.97
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.13
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.97
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.87
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.65
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.45
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.81
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.13
