"","komitet","procent"
"1","Liczba wyborców",1829
"2","Liczba kart oddanych",851
"3","Liczba głosów ważnych",734
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.94
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",43.05
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.27
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.45
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.02
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.54
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.09
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.09
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.14
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.82
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.27
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.32
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.27
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.68
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.36
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.68
