"","komitet","procent"
"1","Liczba wyborców",1021
"2","Liczba kart oddanych",502
"3","Liczba głosów ważnych",398
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.07
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",28.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3.77
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.57
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.63
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.51
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.01
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.01
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.01
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.01
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.26
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.75
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.51
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.5
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.51
