"","komitet","procent"
"1","Liczba wyborców",1707
"2","Liczba kart oddanych",847
"3","Liczba głosów ważnych",746
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.64
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.96
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.21
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.95
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.27
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.34
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.14
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.54
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.95
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.54
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.67
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.21
