"","komitet","procent"
"1","Liczba wyborców",684
"2","Liczba kart oddanych",236
"3","Liczba głosów ważnych",173
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.2
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",52.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.16
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.45
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.08
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.16
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.16
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.16
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.16
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.58
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.58
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.58
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
