"","komitet","procent"
"1","Liczba wyborców",495
"2","Liczba kart oddanych",231
"3","Liczba głosów ważnych",175
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.43
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.71
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",10.86
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.71
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.57
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.71
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",6.29
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.14
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.14
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.29
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.71
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.71
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.57
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.71
