"","komitet","procent"
"1","Liczba wyborców",520
"2","Liczba kart oddanych",241
"3","Liczba głosów ważnych",198
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.59
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",53.03
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.52
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.57
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.17
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.51
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.02
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.52
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.52
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.51
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.03
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.52
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.51
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.02
