"","komitet","procent"
"1","Liczba wyborców",668
"2","Liczba kart oddanych",430
"3","Liczba głosów ważnych",355
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4.79
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.56
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.85
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.32
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.37
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.97
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.85
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.85
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.38
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.56
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY LEWICA",0.28
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.28
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.85
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.85
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.97
