"","komitet","procent"
"1","Liczba wyborców",1277
"2","Liczba kart oddanych",707
"3","Liczba głosów ważnych",630
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.51
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.19
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.95
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.51
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",48.89
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.63
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.43
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.16
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.16
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.43
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.86
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.16
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.43
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.16
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.32
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.22
