"","komitet","procent"
"1","Liczba wyborców",486
"2","Liczba kart oddanych",297
"3","Liczba głosów ważnych",259
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.79
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.15
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",42.47
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.77
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.39
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.39
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.47
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.39
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
